专题,线索来源媒体,日期,标题,优先级P,命中规则,年份
T1_指南政策,肝博士,2024-05-31,儿童宝宝们快快好起来~《儿童慢性乙型肝炎防治专家共识》推荐意见18条注意看,0,专家共识,2024
T1_指南政策,中华肝脏病杂志,2024-07-29,全国209家医院规范化建设乙肝临床治愈门诊，助力消除病毒性肝炎公共危害,0,消除(病毒性)?肝炎,2024
T1_指南政策,中华肝脏病杂志,2024-05-28,全文首发 ｜ 儿童慢性乙型肝炎防治专家共识,0,专家共识,2024
T1_指南政策,中华肝脏病杂志,2024-07-18,学术争鸣 ｜ 耿嘉蔚：《慢性乙型肝炎防治指南(2022年版)》要求HBeAg阴性慢性HBV感染者HBV DNA阴性是否合适？,0,防治指南.*(版|年版),2024
T1_指南政策,中华肝脏病杂志,2024-02-21,学术争鸣 ｜ 陈立张欣欣：《慢性乙型肝炎防治指南（2022版）》乙型肝炎病毒感染自然史分期及其内涵的再探讨,0,防治指南.*(版|年版),2024
T1_指南政策,肝胆相照平台,2024-01-02,庄辉院士：《慢性乙型肝炎防治指南(2022年版)》修订要点商榷,0,防治指南.*(版|年版),2024
T1_指南政策,中华肝脏病杂志,2024-08-28,指南与共识 ｜ 中国乙型肝炎病毒母婴传播防治指南（2024年版）,0,防治指南.*(版|年版),2024
T1_指南政策,中华肝脏病杂志,2024-03-20,指南与共识 ｜ 慢性乙型肝炎肝纤维化MRI诊断专家共识（2023年版）,0,专家共识,2024
T1_指南政策,中华肝脏病杂志,2024-08-30,指南与共识 ｜ 成人乙型肝炎疫苗接种专家建议,0,专家建议,2024
T1_指南政策,中华肝脏病杂志,2024-09-02,指南与共识 ｜ 成人乙型肝炎病毒感染筛查、检测及管理专家建议,0,专家建议,2024
T1_指南政策,肝胆相照平台,2024-04-11,明日焦点 ｜ 2024大湾区肝病国际论坛暨消除病毒性肝炎大会,0,消除(病毒性)?肝炎,2024
T1_指南政策,肝胆相照平台,2024-02-23,最新发布 ｜《乙型病毒性肝炎全人群管理专家共识》2023版,0,专家共识,2024
T1_指南政策,临床肝胆病杂志,2024-08-26,权威发布｜中国乙型肝炎病毒母婴传播防治指南（2024年版）,0,防治指南.*(版|年版),2024
T1_指南政策,肝胆相照平台,2024-04-13,消除肝炎 我们先行 ｜ 2024大湾区肝病国际论坛暨消除病毒性肝炎大会盛大开幕,0,消除(病毒性)?肝炎,2024
T1_指南政策,肝胆相照平台,2024-08-28,消除肝炎，积极行动 ｜ 病毒性肝炎防治指南实践工程SunShine 项目南部区域指导会顺利召开！,0,消除(病毒性)?肝炎,2024
T1_指南政策,中华肝脏病杂志,2024-07-19,病毒性肝炎 ｜ 贾继东尤红：世界卫生组织2024年版乙型肝炎防治指南与中国指南抗病毒治疗覆盖人群的比较,0,WHO|世界卫生组织,2024
T1_指南政策,中华肝脏病杂志,2024-07-23,远程教育 ｜ 2024 年国家级远程继续医学教育项目《慢性乙型肝炎防治指南(2022版)》解读,0,防治指南.*(版|年版),2024
T1_指南政策,中华肝脏病杂志,2024-03-23,重磅发布 ｜ 《儿童慢性乙型肝炎防治专家共识》18条推荐意见抢先看,0,专家共识,2024
T1_指南政策,肝胆相照平台,2023-03-21,​主动筛查，精准检测，消除病毒性肝炎危害，中国在行动,0,消除(病毒性)?肝炎,2023
T1_指南政策,肝胆相照平台,2023-01-06,《慢性乙型肝炎防治指南(2022年版)》33条推荐意见抢先知！,0,防治指南.*(版|年版),2023
T1_指南政策,中华肝脏病杂志,2023-08-30,「转」JCTH ｜ 慢性乙型肝炎防治指南（2022年更新版）英文版正式发表,0,防治指南.*(版|年版),2023
T1_指南政策,肝胆相照平台,2023-07-06,「转」《慢性乙型肝炎防治指南（2022年版）》更新要点解读,0,防治指南.*(版|年版),2023
T1_指南政策,肝胆相照平台,2023-02-25,「转」慢性乙型肝炎防治指南（2022年版）,0,防治指南.*(版|年版),2023
T1_指南政策,肝胆相照平台,2023-12-01,「转」指南与共识 ｜ 慢性乙型肝炎肝纤维化MRI诊断专家共识（2023年版）,0,专家共识,2023
T1_指南政策,肝胆相照平台,2023-07-24,「转」指南解读｜《慢性乙型肝炎防治指南(2022年版)》解读,0,防治指南.*(版|年版),2023
T1_指南政策,雨露肝霖,2023-02-25,「转」正式发布 ｜ 慢性乙型肝炎防治指南（2022年版）,0,防治指南.*(版|年版),2023
T1_指南政策,中华肝脏病杂志,2023-03-08,「转」重磅解读丨贾继东教授：《慢性乙型肝炎防治指南(2022年版)》十大更新要点,0,防治指南.*(版|年版),2023
T1_指南政策,雨露肝霖,2023-06-05,【全球听说】高分综述：全球乙肝病毒负担现状及消除病毒性肝炎的措施,0,消除(病毒性)?肝炎,2023
T1_指南政策,肝胆相照平台,2023-04-21,中国戊型病毒性肝炎院内筛查管理流程专家共识（2023年版）,0,专家共识,2023
T1_指南政策,中华肝脏病杂志,2023-02-24,全文首发 ｜ 慢性乙型肝炎防治指南（2022年版）,0,防治指南.*(版|年版),2023
T1_指南政策,中华肝脏病杂志,2023-12-07,学术争鸣 ｜ 荀振欧启水：对《慢性乙型肝炎防治指南（2022年版）》的商榷,0,防治指南.*(版|年版),2023
T1_指南政策,中华肝脏病杂志,2023-06-21,指南与共识 ｜ 乙型肝炎病毒标志物临床应用专家共识,0,专家共识,2023
T1_指南政策,肝胆相照平台,2023-08-07,指南共识丨乙型肝炎病毒标志物临床应用专家共识,0,专家共识,2023
T1_指南政策,临床肝胆病杂志,2023-07-05,指南解读｜《慢性乙型肝炎防治指南(2022年版)》修订过程中关于慢性HBV感染自然史的讨论,0,防治指南.*(版|年版),2023
T1_指南政策,临床肝胆病杂志,2023-07-24,指南解读｜《慢性乙型肝炎防治指南(2022年版)》解读,0,防治指南.*(版|年版),2023
T1_指南政策,肝胆相照平台,2023-05-08,早一点，再早一点!“消除病毒性肝炎行动”​全面加速，势在必赢！,0,消除(病毒性)?肝炎,2023
T1_指南政策,肝胆相照平台,2023-10-10,最新进展 ｜ 中国消除病毒性肝炎公共卫生危害的进展,0,消除(病毒性)?肝炎,2023
T1_指南政策,中华肝脏病杂志,2023-06-20,权威解读 ｜ 《慢性乙型肝炎防治指南（2022年版）》更新要点解读,0,防治指南.*(版|年版),2023
T1_指南政策,肝胆相照平台,2023-10-23,消除病毒性肝炎，我们在路上！,0,消除(病毒性)?肝炎,2023
T1_指南政策,肝胆相照平台,2023-08-30,温故知新丨贾继东教授：《慢性乙型肝炎防治指南(2022年版)》十大更新要点,0,防治指南.*(版|年版),2023
T1_指南政策,肝胆相照平台,2023-04-15,盛大开幕 ｜ 第二届大湾区肝病国际高峰论坛暨2023国际消除病毒性肝炎大会,0,消除(病毒性)?肝炎,2023
T1_指南政策,肝胆相照平台,2023-05-08,窦晓光教授：从《慢性乙型肝炎防治指南(2022年版)》向“Treat All”时代迈进,0,防治指南.*(版|年版),2023
T1_指南政策,肝胆相照平台,2023-02-27,精华版丨《慢性乙型肝炎防治指南(2022年版)》33条推荐意见速览,0,防治指南.*(版|年版),2023
T1_指南政策,肝胆相照平台,2023-07-26,肝愈之路 ｜ 消除病毒性肝炎刻不容缓，势在必赢！,0,消除(病毒性)?肝炎,2023
T1_指南政策,肝胆相照平台,2023-03-06,重磅解读丨贾继东教授：《慢性乙型肝炎防治指南(2022年版)》十大更新要点,0,防治指南.*(版|年版),2023
T1_指南政策,肝胆相照平台,2022-08-26,​云端聚会 再战肝炎丨消除病毒性肝炎，预健未来，你我同行！,0,消除(病毒性)?肝炎,2022
T1_指南政策,中华肝脏病杂志,2022-03-21,《医者·心路》榜样力量丨消除病毒性肝炎，你可以永远相信中国医者,0,消除(病毒性)?肝炎,2022
T1_指南政策,临床肝胆病杂志,2022-09-22,「转」喜报！吉大一院新刊eGastroenterology入选“中国科技期刊卓越行动计划高起点新刊”项目,0,行动计划,2022
T1_指南政策,中华肝脏病杂志,2022-07-19,「转」庄辉院士：解读WHO 2022-2030消除病毒性肝炎行动计划,0,WHO|世界卫生组织,2022
T1_指南政策,中华肝脏病杂志,2022-03-10,「转」聚焦两会丨任红总编辑：消除病毒性肝炎，应从“顶层设计”开始,0,消除(病毒性)?肝炎,2022
T1_指南政策,临床肝胆病杂志,2022-03-10,「转」聚焦两会｜任红教授：消除病毒性肝炎，应从“顶层设计”开始,0,消除(病毒性)?肝炎,2022
T1_指南政策,肝胆相照平台,2022-06-24,主动筛查 精准检测丨消除病毒性肝炎，吹响最强集结号,0,消除(病毒性)?肝炎,2022
T1_指南政策,中华肝脏病杂志,2022-09-21,喜报：JCTH入选2022年度中国科技期刊卓越行动计划高起点新刊项目,0,行动计划,2022
T1_指南政策,肝胆相照平台,2022-02-09,打造一个品牌，联动上万医者，向消除病毒性肝炎发起冲锋,0,消除(病毒性)?肝炎,2022
T1_指南政策,肝胆相照平台,2022-08-09,破解--消除病毒性肝炎的核心“密钥”！,0,消除(病毒性)?肝炎,2022
T1_指南政策,肝胆相照平台,2022-06-10,第四届G峰会，一同探寻消除病毒性肝炎的至优之道、至简之道、至新之道！,0,消除(病毒性)?肝炎,2022
T1_指南政策,雨露肝霖,2021-10-27,专家共识丨乙型病毒性肝炎相关肝细胞癌围手术期抗病毒治疗规范,0,专家共识,2021
T1_指南政策,临床肝胆病杂志,2021-07-28,崔富强：全球消除病毒性肝炎的公共卫生威胁——促进诊断和治疗是降低死亡率的关键,0,消除(病毒性)?肝炎,2021
T1_指南政策,肝胆相照平台,2021-12-29,消除病毒性肝炎，流水要争先，靠的是绵绵不绝,0,消除(病毒性)?肝炎,2021
T1_指南政策,中华肝脏病杂志,2021-08-10,荣誉时刻 ｜ 任红教授入选卓越行动计划“优秀编辑”,0,行动计划,2021
T1_指南政策,中华肝脏病杂志,2021-08-10,荣誉时刻 ｜ 魏来教授入选卓越行动计划“优秀审稿人”,0,行动计划,2021
T1_指南政策,中华肝脏病杂志,2020-01-17,【指南解读】首版发布：《慢性乙型肝炎防治指南 (2019年版）》新亮点,0,防治指南.*(版|年版),2020
T1_指南政策,中华肝脏病杂志,2020-07-29,免费检测打响“肝炎狙击战”， 助力消除病毒性肝炎威胁,0,消除(病毒性)?肝炎,2020
T1_指南政策,中华肝脏病杂志,2019-11-25,《中华肝脏病杂志》获得中国科技期刊卓越行动计划项目资助,0,行动计划,2019
T1_指南政策,雨露肝霖,2019-12-07,【正式版指南解读】王贵强教授：《中国慢性乙型肝炎防治指南》（2019年版）治疗部分解读,0,防治指南.*(版|年版),2019
T1_指南政策,雨露肝霖,2019-08-24,【重磅】2019年版《中国慢性乙型肝炎防治指南》发布（非终稿）及解读,0,指南.*解读,2019
T1_指南政策,肝脏时间,2019-09-20,世卫组织计划2030年消除肝炎：澳大利亚表示我很难,0,消除(病毒性)?肝炎,2019
T1_指南政策,中华肝脏病杂志,2019-12-13,定稿版首发：《慢性乙型肝炎防治指南（2019年版）》,0,防治指南.*(版|年版),2019
T1_指南政策,雨露肝霖,2019-11-23,慢性乙型肝炎防治指南（2019年版）,0,防治指南.*(版|年版),2019
T1_指南政策,雨露肝霖,2019-12-12,指南下载丨慢性乙型肝炎防治指南（2019年版）,0,防治指南.*(版|年版),2019
T1_指南政策,雨露肝霖,2019-12-22,指南解读︱王贵强教授：《慢性乙型肝炎防治指南（2019年版）》更新要点和Peg-IFN-ɑ在治疗中的价值,0,防治指南.*(版|年版),2019
T1_指南政策,肝脏时间,2019-12-18,正式版｜慢性乙型肝炎防治指南（2019年版）,0,防治指南.*(版|年版),2019
T1_指南政策,雨露肝霖,2017-10-17,【指南与共识】聚乙二醇干扰素α治疗慢性乙型肝炎专家共识,0,专家共识,2017
T1_指南政策,雨露肝霖,2015-10-26,【指南发布】2015年版《慢性乙型肝炎防治指南》《丙型肝炎防治指南》解读,0,指南.*解读,2015
T1_指南政策,临床肝胆病杂志,2014-11-27,慢性病毒性肝炎患者干扰素α治疗不良反应临床处理专家共识---11期指南速递,0,专家共识,2014
T1_指南政策,临床肝胆病杂志,2025-03-20,专家论坛｜中国病毒性肝炎疾病负担研究进展,1,中国.*研究,2025
T1_指南政策,临床肝胆病杂志,2020-02-19,The Lancet ｜多国专家联合声明：支持中国抗击2019年COVID-19疫情中的科研、公共卫生、医务工作者,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2020
T1_指南政策,雨露肝霖,2019-09-17,【期刊导读】2004-2016年中国病毒性肝炎报告发病率变化情况：一项观察性研究,1,期刊导读,2019
T1_指南政策,临床肝胆病杂志,2025-03-19,专家论坛｜李健刘中夫：中国消除丙型肝炎公共卫生危害行动进展、成效与挑战,2,专家论坛,2025
T1_指南政策,中华肝脏病杂志,2021-09-27,【专家论坛】崔富强、庄辉：中国建国以来防控病毒性肝炎工作进展,2,专家论坛,2021
T1_指南政策,中华肝脏病杂志,2021-02-05,【专家论坛】许红梅：儿童病毒性肝炎的诊治进展,2,专家论坛,2021
T1_指南政策,肝癌在线,2025-01-10,「转」病毒性肝炎未来怎么管？,3,未命中,2025
T1_指南政策,肝胆相照平台,2025-04-18,指南引领，实践为先——“病毒性肝炎防治指南实践工程”项目2024全国总结会暨2025全国启动会璀璨启幕！,3,未命中,2025
T1_指南政策,中华肝脏病杂志,2025-03-12,病毒性肝炎 ｜ 王瑞华韩雪：2006—2021年中国居民乙型肝炎相关死亡情况的流行特征分析,3,未命中,2025
T1_指南政策,中华肝脏病杂志,2025-03-17,病毒性肝炎 ｜ 郑新春夏瑾瑜：珠海丙型肝炎微消除行动“福星计划”结果分析,3,未命中,2025
T1_指南政策,临床肝胆病杂志,2025-05-19,邀您加入｜◎SunShine◎“病毒性肝炎防治指南实践工程项目”,3,未命中,2025
T1_指南政策,临床肝胆病杂志,2025-05-29,问卷调研｜◎SunShine◎“病毒性肝炎防治指南实践工程项目”,3,未命中,2025
T1_指南政策,肝博士,2024-07-28,7.28世界肝炎日 ｜ 告别“肝”扰，消除歧视，科学认识病毒性肝炎,3,未命中,2024
T1_指南政策,肝博士,2024-12-18,「病毒性肝炎」医保可跨省直接结算！如何享受？攻略来啦,3,未命中,2024
T1_指南政策,临床肝胆病杂志,2024-08-09,会议回放｜贾继东：中国病毒性肝炎防治的挑战与进展,3,未命中,2024
T1_指南政策,肝胆相照平台,2024-06-12,指南引领，规范同行 ｜ “病毒性肝炎防治指南实践工程”项目全国启动会盛大启幕！,3,未命中,2024
T1_指南政策,中华肝脏病杂志,2024-02-20,病毒性肝炎 ｜ 潘家莉徐小元：血清乙型肝炎病毒前基因组RNA在慢性乙型肝炎患者长期抗病毒治疗中的变化特点,3,未命中,2024
T1_指南政策,中华肝脏病杂志,2024-02-27,病毒性肝炎 ｜ 薛秀兰梁惠卿：慢性乙型肝炎患者抗病毒治疗方案类型横断面调查,3,未命中,2024
T1_指南政策,中华肝脏病杂志,2024-06-24,病毒性肝炎 ｜ 黄东旭王爱玲：2021-2023年中国孕产妇乙型肝炎病毒现症感染的流行病学分析,3,未命中,2024
T1_指南政策,肝胆相照平台,2023-09-01,「转」吴晓宁 尤红 贾继东《肝脏》：迈向再无病毒性肝炎威胁的2030,3,未命中,2023
T1_指南政策,肝胆相照平台,2023-08-31,「转」妊娠期病毒性肝炎的管理：16条指南推荐意见一览｜指南共识,3,未命中,2023
T1_指南政策,雨露肝霖,2023-06-06,【会议撷萃】庄辉院士：关于2022年版慢性乙型肝炎防治指南4个问题的讨论,3,未命中,2023
T1_指南政策,肝胆相照平台,2023-06-06,庄辉院士：关于2022年版慢性乙型肝炎防治指南4个问题的讨论（1）,3,未命中,2023
T1_指南政策,肝胆相照平台,2023-11-10,温故知新 ｜ 关于2022年版慢性乙型肝炎防治指南4个问题的讨论,3,未命中,2023
T1_指南政策,中华肝脏病杂志,2023-04-18,病毒性肝炎 ｜ 徐朋刘中夫李健：基于Andersen模型探讨既往报告丙型肝炎患者抗病毒治疗的相关因素研究,3,未命中,2023
T1_指南政策,中华肝脏病杂志,2023-02-06,病毒性肝炎 ｜ 胡爱荣：慢性乙型肝炎不同类型抗病毒治疗适应证临床病理特征的比较,3,未命中,2023
T1_指南政策,肝胆相照平台,2023-12-21,积极推进中国式乙型肝炎  “全治” ：对进一步修改我国乙型肝炎防治指南的建议,3,未命中,2023
T2_筛查,肝胆相照平台,2024-07-25,「转」权威发布 ｜ 成人乙型肝炎疫苗接种专家建议,0,专家建议,2024
T2_筛查,肝博士,2024-07-14,前沿权威 ｜ 关于慢性乙型肝炎筛查、管理、检测、治疗的专家建议（全面、细致解读）,0,专家建议,2024
T2_筛查,肝胆相照平台,2024-07-29,崔富强教授：《成人乙型肝炎疫苗接种专家建议》解读,0,专家建议,2024
T2_筛查,中华肝脏病杂志,2024-07-24,权威发布 ｜ 成人乙型肝炎疫苗接种专家建议,0,专家建议,2024
T2_筛查,中华肝脏病杂志,2024-07-25,权威发布 ｜ 成人乙型肝炎病毒感染筛查、检测及管理专家建议,0,专家建议,2024
T2_筛查,临床肝胆病杂志,2024-08-28,权威发布｜成人乙型肝炎疫苗接种专家建议,0,专家建议,2024
T2_筛查,临床肝胆病杂志,2024-08-27,权威发布｜成人乙型肝炎病毒感染筛查、检测及管理专家建议,0,专家建议,2024
T2_筛查,肝胆相照平台,2024-07-23,林炳亮教授：《成人乙型肝炎病毒感染筛查、检测及管理专家建议》解读,0,专家建议,2024
T2_筛查,临床肝胆病杂志,2023-04-21,权威发布｜中国戊型病毒性肝炎院内筛查管理流程专家共识（2023年版）,0,专家共识,2023
T2_筛查,肝胆相照平台,2022-04-10,「转」指南全文与贾继东教授视频解读｜慢性肝病、肝脏恶性肿瘤及肝移植患者新型冠状病毒疫苗接种快速指南,0,指南.*解读,2022
T2_筛查,中华肝脏病杂志,2022-03-12,乙肝表面抗原阳性成人肝癌筛查与监测管理培训（星光项目）巡讲会暨中华肝脏病杂志“指南与共识”云解读系列会五,0,指南.*解读,2022
T2_筛查,中华肝脏病杂志,2022-03-16,加强肝癌高危患者筛查和监测，践行“健康中国2030” ——《慢性乙型肝炎病毒感染者肝细胞癌筛查和监测》解析,0,健康中国2030,2022
T2_筛查,中华肝脏病杂志,2022-03-16,成功召开：乙肝表面抗原阳性成人肝癌筛查与监测管理培训（星光项目）巡讲会暨中华肝脏病杂志“指南与共识”云解读系列会五,0,指南.*解读,2022
T2_筛查,中华肝脏病杂志,2022-04-21,成功召开：乙肝表面抗原阳性成人肝癌筛查与监测管理培训（星光项目）巡讲会暨中华肝脏病杂志“指南与共识”云解读系列会六,0,指南.*解读,2022
T2_筛查,中华肝脏病杂志,2022-02-25,成功召开：乙肝表面抗原阳性成人肝癌筛查与监测管理培训（星光项目）巡讲会暨中华肝脏病杂志“指南与共识”云解读系列会四,0,指南.*解读,2022
T2_筛查,中华肝脏病杂志,2022-04-06,指南全文与贾继东教授视频解读｜慢性肝病、肝脏恶性肿瘤及肝移植患者新型冠状病毒疫苗接种快速指南,0,指南.*解读,2022
T2_筛查,临床肝胆病杂志,2021-06-01,新冠共识｜2021年美国肝病学会专家共识声明：肝病患者接种疫苗预防COVID-19感染,0,专家共识,2021
T2_筛查,临床肝胆病杂志,2021-02-10,最新！美国肝病学会：肝病患者接种COVID-19疫苗的专家共识,0,专家共识,2021
T2_筛查,临床肝胆病杂志,2017-09-15,2017年WHO乙肝疫苗使用指南：特殊群体的疫苗接种,0,WHO|世界卫生组织,2017
T2_筛查,肝脏时间,2025-05-17,EASL2025：治疗性乙肝疫苗BRII-179和Elebsiran等序贯联合用药48周HBsAg阴转率超40%,1,HBsAg(清除|阴转|血清学转换),2025
T2_筛查,中华肝脏病杂志,2025-02-18,「转」JCTH｜抗乙肝病毒治疗新选择：艾米替诺福韦48周无显著升高血脂效应,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2025
T2_筛查,雨露肝霖,2024-01-17,【期刊导读】HBsAg清除后接种乙肝疫苗有利于提高HBsAg血清学转换率及抗-HBs水平,1,期刊导读,2024
T2_筛查,雨露肝霖,2024-07-04,【期刊导读】经聚乙二醇干扰素α治疗获得HBsAg清除后联合乙肝疫苗可增强免疫应答，提高HBsAg血清学转换率,1,期刊导读,2024
T2_筛查,肝胆相照平台,2022-06-28,EASL 2022｜施军平教授：一项评估代谢相关脂肪性肝病患者接种SARS-CoV-2疫苗的前瞻性队列研究,1,队列,2022
T2_筛查,肝胆相照平台,2022-05-17,「转」Hepatology：对NAFLD患者采用合理的HCC筛查方法,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2022
T2_筛查,雨露肝霖,2022-02-28,【期刊导读】高敏HBsAg 检测可提高HBsAg的检出率，对乙肝管理具有促进意义,1,期刊导读,2022
T2_筛查,肝癌在线,2022-04-25,综述丨Hepatology：对NAFLD患者采用合理的HCC筛查方法,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2022
T2_筛查,雨露肝霖,2021-06-22,中国慢性乙肝临床治愈“珠峰工程” 干扰素治疗期间接种新冠病毒疫苗的建议,1,临床治愈,2021
T2_筛查,雨露肝霖,2020-12-10,【期刊导读】超声扫描或甲胎蛋白筛查可降低慢乙肝患者肝癌相关死亡风险,1,期刊导读,2020
T2_筛查,雨露肝霖,2019-04-02,【EASL 2019】聚乙二醇干扰素α + 恩替卡韦 + 乙肝疫苗可提高慢乙肝临床治愈率,1,临床治愈,2019
T2_筛查,临床肝胆病杂志,2014-05-15,荟萃分析：替比夫定阻断中晚期妊娠患者HBV宫内传播的新证据,1,荟萃分析|系统评价|Meta,2014
T2_筛查,临床肝胆病杂志,2025-03-17,专家论坛｜王富珍：中国乙型肝炎疫苗免疫策略及接种进展,2,专家论坛,2025
T2_筛查,中华肝脏病杂志,2024-08-07,专家论坛 ｜  庄辉院士：成人普遍筛查HBV感染和接种乙型肝炎疫苗，加速消除乙型肝炎,2,专家论坛,2024
T2_筛查,临床肝胆病杂志,2024-12-09,专家论坛｜韩国荣：妊娠期抗病毒治疗阻断HBV母婴传播的新进展,2,专家论坛,2024
T2_筛查,中华肝脏病杂志,2023-02-21,专家论坛 ｜ 尤红：扩大慢性乙型肝炎抗病毒治疗：更多筛查，更多治疗,2,专家论坛,2023
T2_筛查,中华肝脏病杂志,2023-08-14,学术争鸣 ｜ 陈恩强：加强一般人群的HBsAg筛查与扩大乙型肝炎抗病毒治疗适应证：势在必行,2,学术争鸣,2023
T2_筛查,临床肝胆病杂志,2022-03-30,专家论坛｜侯金林：原发性肝癌高危人群的早期预警和精准筛查,2,专家论坛,2022
T2_筛查,临床肝胆病杂志,2022-03-21,专家论坛｜李双杰：新生儿急性肝衰竭的病因、诊断及治疗,2,专家论坛,2022
T2_筛查,中华肝脏病杂志,2021-06-15,「转」大咖访谈丨谢青教授：建立肝癌早筛新模式，推进我国肝癌筛查与监测,2,专家访谈|名家访谈|大咖,2021
T2_筛查,中华肝脏病杂志,2021-10-28,【专家论坛】慢性乙型肝炎病毒感染者肝细胞癌筛查和监测,2,专家论坛,2021
T2_筛查,中华肝脏病杂志,2021-05-11,【述评】侯金林：创建医院社区一体化“金字塔”肝癌筛查模式，实现肝癌早筛早诊早治,2,述评,2021
T2_筛查,中华肝脏病杂志,2019-04-01,【专家论坛】关于进一步完善预防乙型肝炎病毒母婴传播免疫策略的探讨,2,专家论坛,2019
T2_筛查,肝胆相照平台,2019-01-29,【学术争鸣】AFP在肝癌筛查中的意义,2,学术争鸣,2019
T2_筛查,肝脏时间,2025-05-27,EASL2025：长期暴露于 HBV 会抑制治疗性疫苗接种的免疫原性和抗病毒功效,3,未命中,2025
T2_筛查,中华肝脏病杂志,2025-03-31,「转」如何实现乙肝母婴零传播？备孕妊娠哺乳期注意事项全指导！准新手爸妈必看,3,未命中,2025
T2_筛查,肝博士,2025-03-24,如何实现乙肝母婴零传播？备孕妊娠哺乳期注意事项全指导！准新手爸妈必看,3,未命中,2025
T2_筛查,肝胆相照平台,2025-02-07,漫谈HBV感染的母婴阻断之一：乙肝疫苗（上）,3,未命中,2025
T2_筛查,肝胆相照平台,2025-02-12,漫谈HBV感染的母婴阻断之一：乙肝疫苗（下）,3,未命中,2025
T2_筛查,肝博士,2025-04-14,这个省，为20~50岁人群「免费接种」乙肝疫苗,3,未命中,2025
T2_筛查,中华肝脏病杂志,2024-07-24,7.28世界肝炎日 ｜ 乙型肝炎筛查和成人乙型肝炎疫苗接种专题研讨会,3,未命中,2024
T2_筛查,肝胆相照平台,2024-07-26,“复杂肝病论坛”第46期 ｜ 新生儿乙肝预防新进展与临床试验设计,3,未命中,2024
T2_筛查,肝博士,2024-12-10,「转」乙型肝炎防治最新进展全梳理：疫苗接种 ｜ 治疗策略 ｜ 新药研发,3,未命中,2024
T2_筛查,肝博士,2024-05-24,「转」什么是代谢性脂肪肝？为什么要进行肝纤维化筛查？,3,未命中,2024
T2_筛查,肝博士,2024-07-24,「转」庄辉院士：成人普遍筛查HBV感染和接种乙肝疫苗，消除乙型肝炎,3,未命中,2024
T2_筛查,中华肝脏病杂志,2024-07-29,「转」权威建议：成年人也要接种乙肝疫苗！为什么？有用吗？怎么打？详细解读,3,未命中,2024
T2_筛查,肝博士,2024-07-31,「转」消除误解，避免误导！我们应该如何正确看待乙肝的筛查和治疗？,3,未命中,2024
T2_筛查,肝胆相照平台,2024-09-11,「转」鲁凤民教授：多指标联合提高原发性肝细胞癌诊断性筛查效能,3,未命中,2024
T2_筛查,雨露肝霖,2024-12-04,【AASLD2024】 扩大基于医院的乙肝筛查和管理方案可加快中国乙肝的消除，并具有成本效益,3,未命中,2024
